latitude,longitude,altitude
-8.84073958,33.24691138,1267.1
-1.61302963,31.63344158,1499.2
-2.74155118,33.27506063,1207.3
-9.16037806,33.84238773,1642.1
-6.73257393,36.27257658,1784.2
-3.81779323,33.08198971,1206.5
-8.50263328,32.38197139,919.6
-2.51135503,33.95188792,1261.2
-8.71384174,34.38263977,1083
-3.64316197,32.39134501,1226.9
-2.96354344,33.5291984,1249.8
-2.3859261,33.09772733,1145
-6.02183179,36.70552374,1325.9
-1.4177886,31.55499237,1176.7
-1.08561408,31.83673911,1222.8
-9.69629949,33.91699986,488.6
-9.57324646,33.84709529,509.2
-8.92958176,33.55248768,1868.4
-2.52591644,30.81342341,1591.1
-3.71004904,33.36037938,1156.7
-9.09369803,32.82712593,1391.4
-8.76381855,34.37709469,1104
-6.21103957,35.66939062,1147.3
-2.53637027,33.25120571,1167.3
-1.5407246,31.58082382,1372.4
-1.2120157,31.4210628,1158.1
-2.40314819,32.9625953,1149
-3.46508664,32.08462127,1197.6
-3.64353604,32.17106182,1172.8
-2.83771273,30.70606051,1523.4
-8.82537768,33.85359689,1200.8
-5.0864877,32.23204221,1130.6
-3.11731224,33.95619996,1287.3
-3.28213133,32.79544076,1158.1
-4.44468513,35.82910656,1249.1
-2.75757109,31.8719407,1134.1
-2.65655908,34.16744348,1328.7
-8.98793801,33.65190605,2317.7
-4.65157814,35.95260722,1198
-3.41931178,31.83483473,1208.2
-2.50980491,32.35223718,1174
-9.2141515,33.56680003,1299.1
-3.11764323,33.96296337,1289.1
-6.41684939,37.26158971,467.6
-4.606536,39.10075943,80.6
-2.58014119,32.93783105,1220.6
-6.07789918,36.17978391,926.7
-6.68768301,36.5548884,1101.7
-3.29375864,32.77497519,1152
-3.11193993,34.42217165,1431.3
-5.08127275,32.31709684,1157.5
-2.97513441,33.81198112,1288.6
-1.65098144,30.95371221,1481.6
-6.48767666,35.92458141,986.8
-8.67515612,33.8638229,1069.1
-2.78029924,33.85881296,1301.5
-6.38016196,37.33824022,440
-2.52784455,32.47828494,1179.9
-3.03386193,33.88735442,1297.8
-8.70739465,33.28038026,1017.4
-2.44235219,30.57585105,1346.2
-2.01756075,34.22172206,1191.9
-8.38205427,33.00216121,1031.1
-1.60319907,31.37860656,1230.7
-3.86374938,32.55425377,1230.1
-2.73431745,33.22265685,1225.9
-1.36256559,31.79355984,1260.8
-3.05116661,33.30552364,1206.3
-2.54488979,32.98452471,1236.2
-3.14973219,34.37063826,1388.8
-3.23686319,32.3224349,1369.3
-3.57249643,33.34725711,1166.3
-8.61810437,33.37229404,1438.9
-5.18323983,32.08510959,1106.2
-1.53863486,31.07058585,1631
-2.95776824,32.30894986,1284.5
-3.8692374,33.19236066,1169.2
-3.09249886,34.16417486,1351
-9.35580115,33.60348177,1072.3
-2.69074991,33.68098974,1199
-2.47849871,31.7404762,1161
-5.89329129,35.95504171,1100.9
-3.0070248,33.08372715,1156.7
-2.41792452,32.14895628,1182.7
-4.08868868,32.40410423,1179.8
-5.38537725,37.51830454,972.6
-2.4948562,33.61682666,1167.2
-8.94215828,33.67344781,1979.2
-2.93290845,33.18399476,1146.7
-9.15589199,33.54436526,1379.4
-4.10060047,32.89365225,1167.3
-2.89705106,33.55988385,1243.3
-3.25238785,33.50081762,1227.1
-1.48649917,31.75220375,1137.8
-1.84043453,31.54085581,1539.1
-9.21134985,32.86745043,1505
-5.46006287,35.90951251,1130.8
-3.90431381,33.19014349,1131.7
-8.98985714,32.76683043,1412.6
-9.67030989,33.91811001,484.7
-1.50054592,31.57526212,1173.1
-2.38467435,32.97766555,1145.9
-3.01284157,33.68349301,1258.3
-5.88773375,36.4486428,1187.7
-4.01961904,33.35696564,1130.4
-6.38567872,37.33322918,441.8
-9.0761772,32.98256032,1620.1
-5.53475233,35.72844182,1205.7
-4.43495932,32.76069286,1224.9
-4.22281933,32.89272848,1196.5
-2.68832999,33.1019563,1207.3
-3.10616588,31.13034174,1213
-9.09065074,32.99807297,1603.4
-9.26064402,33.82539838,1431.6
-2.94967542,33.32816977,1205.5
-3.13909743,34.04948206,1322.1
-2.92176522,33.4706082,1224.5
-5.71609557,32.93254743,1176.8
-9.00672291,33.31076078,1465.4
-2.93837214,33.38341388,1194
-1.64546162,30.95056357,1450.3
-2.87018279,30.52904393,1486.6
-3.85580836,33.36907085,1100
-4.86086961,38.80187406,226.3
-2.47972183,30.70964647,1531.5
-2.97513441,33.81198112,1288.6
-9.44656709,33.99321343,518.3
-2.81865164,30.99101069,1321.9
-9.21042616,33.62171337,1415.1
-8.93207773,33.58996409,2014.3
-9.08747053,32.8581133,1470.4
-9.58761504,33.78247124,522.7
-1.56111205,31.54471146,1186.3
-1.71998258,31.12319446,1441.4
-2.65655908,34.16744348,1328.7
-2.74832913,33.99581078,1294
-8.36688615,33.06653365,1119.9
-3.31901524,33.77237618,1250.1
-6.08432184,35.47726289,943.2
-3.57004108,33.62124234,1202.4
-4.05379219,33.0843576,1144.5
-3.14762633,33.50759993,1240.1
-3.33359685,32.88295021,1187
-8.6141404,33.52713196,1616.9
-5.04813389,32.40928446,1139.6
-3.06638035,33.13123914,1178
-6.20373262,36.18204823,908.7
-8.57156166,33.45227997,1559.1
-5.48092875,36.10813187,1238.5
-1.39617255,31.15037644,1329.7
-2.51256482,30.62402316,1775.8
-6.24844898,36.67710065,1168
-2.92670636,33.01025121,1145.6
-2.50401775,32.67744726,1186.7
-8.04502638,33.2194513,1397
-2.38899427,33.07646699,1146
-1.39119561,30.90811957,1294.8
-2.59607872,32.88686326,1150.4
-5.56090058,35.87294349,1160.9
-8.99616924,33.68947616,2344.9
-3.12935748,33.66334645,1335.7
-2.78029924,33.85881296,1301.5
-1.24786092,30.94997505,1390.7
-3.82097656,32.22082165,1195.5
-3.5901097,31.94490228,1193.4
-9.2659583,33.83944173,1276.2
-8.93626809,33.66080462,2033
-4.02236204,33.35455656,1127.9
-6.76869239,35.84722149,890.9
-8.9112822,32.70104745,1358.2
-6.94360291,36.63842837,1197.2
-3.22068467,31.95284691,1202.4
-3.80450598,33.0702172,1208.4
-9.25252707,33.57771688,1280.4
-5.07433628,35.40586771,1207.8
-2.41392421,33.09462059,1175.8
-9.10328326,33.04086015,1640.7
-1.72859624,31.10856068,1471.2
-2.41383811,32.93593296,1142.7
-3.37281752,32.26296958,1286.5
-4.52698525,32.20874452,1126.2
-1.41990943,31.77500233,1354.6
-8.91461398,33.71371031,1711.7
-2.84448142,33.61878593,1237.1
-2.81814343,32.63635556,1163.9
-3.05261337,33.01202672,1243.8
-6.39598443,36.55054235,1041
-1.51861885,31.182199,1196.9
-3.07804902,33.77430582,1278.1
-9.39296196,33.0523044,1359
-4.91134886,38.79389432,187.8
-1.263998,31.66166358,1279.8
-2.65491276,33.02504502,1223.8
-8.7036898,34.36069129,1076.2
-3.37104956,32.29511324,1297.6
-4.78041402,36.0858491,1221.9
-8.9899459,32.79189968,1470
-4.19679299,33.73674725,1136.9
-8.98001816,33.33766327,1464.9
-5.20598475,31.21673225,1069.7
-1.63935771,30.96478309,1319.5
-2.64171707,32.95784426,1148.1
-9.61071108,33.91630941,489.1
-5.10367665,38.49281673,321.9
-9.37489247,33.07127252,1400.4
-5.99233589,36.59151287,1191.2
-3.32664424,33.7828145,1259.5
-1.41995485,30.91116916,1312
-4.13903368,32.53366143,1222.3
-3.85486425,33.04771669,1181.6
-1.25010771,31.41599892,1147.1
-5.73543532,35.38021857,904
-4.75185606,32.00920235,1117.6
-4.83341175,32.7446956,1154.3
-9.47493299,33.66978805,585.5
-7.75928189,33.35585586,1510.7
-4.44084159,32.85980753,1194.5
-1.25095908,30.69064745,1438.3
-6.02401506,35.94078192,1105
-4.65171167,35.98327217,1183.3
-3.5913815,33.56582544,1202
-3.8428586,33.75977856,1117.3
-3.30694603,34.21881457,1256.3
-2.45727805,31.78329194,1168.6
-1.7684587,30.92077532,1338.5
-9.35038984,33.86217174,817.2
-3.74359345,32.514464,1214.2
-3.82523824,34.14920128,1079.3
-2.23900535,31.47289571,1452.3
-1.57957144,30.92232242,1351.2
-9.13434575,33.80812908,1594.7
-3.2881386,32.09430728,1260.4
-3.56486165,33.20001162,1212.7
-9.31771425,32.92031926,1381.7
-5.10894028,38.47895285,345.2
-2.85145348,33.60531382,1235.8
-9.32423985,33.6602084,1262.1
-3.1000442,34.31506203,1380.9
-5.29605824,35.3951807,1162.2
-9.575491,33.86700757,495.3
-5.40746054,36.19200356,1331.2
-2.57845612,33.66910292,1167
-3.86563245,33.25248063,1130.3
-9.48052,33.87142479,505.6
-9.34273411,33.14320604,1654.4
-9.52181835,33.70152651,551.5
-3.7454273,32.21051999,1163
-4.30709849,32.97553157,1239.2
-4.86105936,38.79987185,229.8
-3.86645744,33.22087586,1166.9
-3.63498748,32.46817747,1210.8
-4.86514255,32.81495134,1221.3
-8.739231,33.79727923,1105
-8.77009513,32.7082119,1393.4
-8.85920373,34.03235998,1150.4
-2.51135503,33.95188792,1261.2
-4.14554478,32.86934625,1198.3
-3.27492835,32.21175038,1253.3
-9.3074055,33.85465707,994.1
-8.89688917,33.04051609,1605.4
-2.86366064,34.21147848,1413.4
-3.51937715,32.68425403,1173.5
-2.78401129,30.72491458,1442.9
-6.22447652,35.60823487,1102.7
-2.86297481,33.34602345,1210.4
-9.49384258,33.94193738,486.7
-6.39413152,35.74816789,1069.3
-9.21090113,33.82532516,1615.3
-3.12618143,33.70146203,1283.8
-3.67936528,33.66831931,1140.8
-6.71711636,36.36899202,1126.5
-2.34505674,31.74765417,1145.1
-9.27915006,32.80556914,1465.6
-3.61235979,33.54586164,1185.5
-4.84189205,39.05560039,92.6
-5.93788122,36.62687464,1212.1
-4.57888937,33.484418,1255.6
-2.54045939,32.242861,1183.9
-2.52011941,30.59452571,1713.8
-6.19591178,37.14071166,792.9
-3.55133395,33.56239183,1190
-1.25106151,30.63842425,1354.4
-2.65655908,34.16744348,1328.7
-2.96365101,33.17045359,1155.8
-2.30472067,33.75052881,1160.3
-3.58758893,32.46027942,1208.7
-6.34588363,35.8457351,1098.2
-8.21829288,34.82837351,1072.4
-3.07705157,33.51056183,1273.4
-9.24396508,33.828599,1458.3
-8.00424292,33.2984803,1344
-6.7415876,38.63194398,52.5
-2.63898372,32.4365581,1226.3
-3.380746,32.10580991,1210
-3.39230794,31.65915517,1138.4
-6.39883725,35.75188081,1067.4
-3.03081389,33.74528947,1262.6
-3.86756844,33.19141676,1178.6
-3.91254806,33.16826177,1134.1
-3.92525017,32.61808477,1204
-1.51119292,31.57012133,1188.5
-3.56536721,32.20261888,1193.4
-5.65665193,36.28693861,1218.7
-4.19894575,33.28510758,1218.3
-9.16281567,33.54148496,1373.5
-3.15382218,31.06497495,1194.9
-4.73788346,36.22240645,1198.9
-1.23985971,31.48177107,1152.7
-8.99976666,33.30931076,1439.6
-1.07413658,30.76886011,1499.8
-2.46031894,33.12969335,1143.3
-9.67809703,33.9147499,486
-1.50236915,31.54978119,1167.3
-2.65655908,34.16744348,1328.7
-5.26061445,32.27952008,1144.7
-2.63898372,32.4365581,1226.3
-4.45299946,33.16999162,1241.2
-2.77322375,30.99533278,1305.5
-8.76901981,33.78481589,1147.2
-5.11559725,33.13205294,1278.8
-9.00465063,33.28186972,1376.8
-4.13560859,32.56585018,1202.6
-3.51410126,33.68752719,1178.9
-1.38532002,31.53762693,1164.3
-6.20317523,36.96099751,1043.9
-4.81567304,38.81281949,284.4
-3.53526665,33.55467804,1182.6
-3.07990156,34.09274947,1328.4
-3.43977221,33.95233411,1175.4
-2.57260218,30.82760784,1576.1
-1.41704052,31.20514569,1205
-6.33126415,35.76080557,1127.9
-5.2833818,35.39600824,1173.6
-6.0452296,37.19516967,939.2
-2.81911366,33.20717376,1174.2
-1.28192105,31.82972883,1313.2
-5.82338063,35.45135846,969.7
-9.5951885,33.88193077,489.8
-2.98903434,32.6084323,1238
-3.76487995,33.83604234,1119.2
-9.19850621,33.34968579,2081.1
-8.73406315,34.37183004,1090
-1.66883517,31.53492553,1255.9
-8.90582572,33.07194574,1539.1
-1.00655205,31.740955,1220.6
-3.26392766,32.42322464,1263.4
-9.45582948,34.00612337,527.7
-2.68039672,33.64695786,1204.5
-9.10874751,33.36159569,1923.1
-5.17531671,32.35664274,1199.3
-5.77975777,32.77377766,1140.1
-6.42231781,35.76788503,1056.1
-2.01756075,34.22172206,1191.9
-3.88687459,32.49055393,1197.9
-3.11071235,34.02667103,1301
-9.6041141,33.92082995,488.2
-5.93981393,35.97175413,1048.2
-1.10875015,31.38746758,1187.4
-3.14671373,31.06644954,1203.5
-3.4883938,32.56789677,1222.9
-2.74832913,33.99581078,1294
-4.75589938,38.77294867,367.4
-2.71488615,32.90961246,1142.3
-3.36312854,31.54967263,1245.6
-6.80120321,36.4426895,1258.8
-2.49136663,32.17469708,1137.2
-9.42766936,33.92449937,508.7
-1.74328674,31.11577757,1491.6
-9.12595313,33.15227236,1885.9
-2.90256076,33.4885348,1249.1
-1.80001663,31.53632397,1547.5
-9.01110969,32.84275429,1554.5
-3.24504044,33.35729879,1192
-2.71222989,30.6302559,1409
-9.33445168,33.63473298,1216.2
-3.67539547,33.21162453,1258.9
-2.95842744,30.82287601,1380.6
-2.94286939,33.02263803,1153.2
-3.69639824,32.28079683,1174.3
-2.69411769,33.16859051,1250.2
-6.14118072,36.96338378,1236.5
-2.96434606,34.37358864,1409.1
-2.88996128,34.04414506,1335
-6.24942532,36.6493655,1156.9
-6.68116776,36.10372812,816.2
-9.53287165,33.81907954,501.4
-2.9362273,30.7200835,1524.9
-6.92043482,36.20241996,848.9
-6.36156333,35.45167849,958.4
-3.29216725,34.04346175,1270.1
-2.5397112,31.65553485,1170.2
-2.54524423,30.68566703,1515.1
-9.44505708,33.94486546,495.8
-5.30724072,35.55484491,1139.1
-3.63147904,35.98739731,1001.2
-1.82996181,31.65195904,1260.6
-3.72461914,33.35883351,1162.5
-3.45003915,33.51420231,1177.9
-9.13744262,33.81747504,1577.2
-2.32966317,33.6632815,1151.2
-4.83647983,32.77268553,1176.7
-3.22376004,33.61746273,1275
-6.30714387,33.84355315,1398.5
-1.26894481,30.67377623,1334.5
-9.29717132,33.83256674,1141.1
-4.58468325,33.85502212,1082.1
-5.64729477,35.61006803,1038.7
-9.49124325,33.93541509,490.8
-4.17091559,32.72657066,1234
-9.18159782,33.18373493,1864.1
-1.28005354,30.7109275,1389.4
-1.3107064,31.78002429,1192.7
-3.63337165,32.50451787,1195.5
-9.31765048,33.65563072,1276.4
-9.58050021,33.8845289,489.7
-2.86366064,34.21147848,1413.4
-9.50490303,33.81335023,503
-4.75047289,32.35714147,1141.4
-2.73522577,33.19742903,1217.5
-1.2487974,31.42241931,1147.5
-2.78508516,30.95626991,1349.9
-9.15530333,33.84988651,1713.1
-9.56644017,33.82156599,519.2
-3.16467894,33.36752379,1214.9
-9.5810565,33.86689321,495.2
-3.4316805,33.50602327,1178.6
-2.98903434,32.6084323,1238
-5.49072472,32.67522583,1147.3
-4.55239373,35.74010634,1541.1
-3.87930243,33.18186707,1154.9
-2.88996128,34.04414506,1335
-9.50846209,33.91023699,492.4
-3.4970399,32.38971617,1203
-2.79257461,30.50615373,1498.6
-2.47558861,30.61892267,1383.2
-4.69170029,35.94507261,1221
-6.34759901,36.45488571,989.6
-3.89787545,32.38374583,1215
-1.11358853,31.37622077,1174.5
-6.24484291,36.58060677,1204.5
-9.50442866,33.85326155,497.7
-9.46687975,33.82057394,513.2
-9.15737657,32.94324013,1543
-1.22051669,30.90038249,1355
-3.03492975,33.26846143,1205.2
-8.56904377,33.03713719,837.9
-6.10734302,37.14729526,864
-9.0326121,32.8486752,1550
-9.0556456,32.87758056,1506.7
-4.84760292,36.05238201,1259
-8.84891979,34.04268194,1116.6
-5.78889741,32.73095745,1144.4
-2.4948562,33.61682666,1167.2
-2.65655908,34.16744348,1328.7
-4.72776309,36.22306415,1213.6
-3.25987142,32.22546771,1263.6
-3.39575478,31.61108489,1193.5
-6.38211886,37.34346487,436.3
-9.34821538,33.60369219,1106.4
-3.13375985,33.52163677,1237
-3.47925778,32.24811189,1174
-2.49645279,30.59982072,1381.9
-6.46196846,35.54247456,984
-6.09744013,36.82297609,1283.3
-3.63797779,33.44941168,1118.5
-3.16692307,33.87982467,1312.3
-2.82944845,31.52436237,1301.9
-1.49583404,31.12764458,1545.6
-3.87143896,32.57503034,1211.7
-3.82206631,33.08243266,1211
-9.16297212,32.50989897,1529.6
-4.02913282,32.07685636,1231.2
-8.85738215,32.71367799,1463.2
-4.25375189,33.18477116,1256.3
-1.21338159,31.51990704,1145.2
-1.43356196,31.17048163,1234.4
-9.47053552,33.80449458,519.9
-4.45332777,35.74445475,1549.6
-8.98618262,33.6462395,2308.1
-3.32110998,32.84585826,1203.3
-2.73106166,33.3117341,1223.9
-6.23857946,35.83847708,1185.1
-9.30420567,33.64539037,1285.4
-2.87273749,32.13727439,1269
-8.87409115,32.7357999,1486.4
-1.75768644,31.11971335,1498.4
-5.37000973,37.47024984,1094.8
-9.00915087,33.31397109,1441.9
-3.13243074,33.6081081,1281.3
-4.54290381,31.96227557,1125.9
-1.60111403,31.51736196,1171.3
-9.49334218,33.68139765,582.3
-6.2641102,36.82563572,1317.2
-2.67744763,30.7328327,1498.7
-3.01934364,34.25956979,1378.8
-3.15710926,31.06290405,1193.8
-3.67876663,33.66029032,1134.8
-3.42107954,33.50251298,1183.7
-2.77707804,34.72598119,1624.1
-1.45729468,31.69635142,1264.9
-6.4070851,36.56750927,1003.5
-6.31404702,35.75845762,1147
-3.1018363,33.39711655,1239
-3.23372744,33.13260419,1216.1
-9.64812128,33.89266783,495.3
-3.06228806,33.1405382,1169
-5.0275376,32.12839693,1145.1
-6.11900732,35.84192539,1058.4
-1.49828601,31.55834339,1158
-5.24240609,32.93909032,1201
-9.54496578,33.94325872,483.8
-2.70242218,33.7242894,1204
-2.49104641,32.92700229,1209.1
-4.84836522,32.7645582,1196.7
-2.93660377,33.73582406,1262.8
-9.17833074,33.80579841,1612.8
-2.63898372,32.4365581,1226.3
-3.37345673,32.61327057,1214.9
-3.98794914,33.23090356,1101.6
-3.52865133,33.79725309,1157.5
-2.48615318,33.13702118,1157
-2.50277734,33.10178215,1193.7
-1.37748089,31.40530213,1179
-3.32325451,32.8366726,1209.1
-4.65797774,32.23993234,1118.5
-1.87206301,31.59547976,1224.9
-8.72553045,33.78632694,1102.9
-9.12598045,33.81524165,1608.5
-3.25318602,31.98244718,1205
-3.11707283,31.96324251,1258.3
-4.44599055,35.83168682,1242.1
-8.92971553,32.89480935,1563.2
-2.60279664,33.22085184,1174.3
-2.5440936,30.64580723,1473.9
-5.72600059,32.73205377,1132.5
-6.34128707,36.61286364,1068.4
-3.92887019,32.7596932,1246.9
-6.30020484,36.76304844,1313.8
-3.42271024,33.47232523,1202.2
-1.70001192,31.46630546,1191.4
-3.2842428,32.81794164,1191.9
-3.95345444,32.83536158,1217.3
-6.04606205,37.23014128,999
-2.43375068,30.67274541,1342.8
-9.61548606,33.85455176,496.7
-5.89104081,35.87697969,1090.7
-8.91365221,32.886404,1533.6
-6.68763252,36.093538,808
-3.32825322,31.50032041,1199.5
-3.44847446,32.55357358,1216.8
-3.72538852,34.09655595,1107.8
-2.38047621,30.78938936,1406.9
-2.45014147,33.06196,1226.4
-3.42053427,32.36360951,1221.8
-3.3476419,31.51779144,1224.2
-2.47040852,32.98393225,1194.8
-9.60777052,33.80875759,511.1
-5.06110317,35.98255926,1365.3
-5.01931553,32.46209515,1149.2
-5.43489647,37.57489002,906.7
-3.62686198,33.49875797,1168.8
-2.37207122,32.4884858,1173.1
-1.77437739,31.49939228,1338.6
-3.89502661,32.79573807,1207.2
-8.85592017,34.02154897,1151.5
-2.79435926,30.52800586,1491.9
-1.27427639,30.6510153,1336.2
-1.7554212,30.97489468,1432.5
-6.56012924,37.24258444,413.4
-4.87726845,36.05137925,1268.5
-9.63845823,33.89295262,492.8
-9.27728958,33.88945761,840.7
-3.88250583,33.5105933,1072
-6.33668742,35.90486393,1095.2
-9.25802912,33.54900324,1236.6
-8.89322748,33.60310447,1711.4
-2.83381163,30.48955409,1504.2
-3.296209,33.5191008,1225.5
-4.06738916,32.35878058,1198.4
-2.84338258,32.73542997,1160.4
-2.57845612,33.66910292,1167
-3.01901093,31.51768178,1241.5
-5.32874603,33.15015788,1210.7
-3.74243861,33.83232425,1113.6
-8.60771407,32.92014213,855.8
-5.02673354,32.14133665,1152.8
-8.79301119,32.92788098,1546.4
-4.94955958,33.02030487,1269.6
-3.17293459,32.4973442,1184.7
-5.65278856,35.61665605,1045.3
-2.01756075,34.22172206,1191.9
-8.54488345,32.99561254,823.6
-2.55771005,33.26048793,1157.2
-9.46403384,33.1247981,1316
-9.21435364,33.83350018,1471.8
-3.33613465,31.52575842,1224.9
-2.53278276,31.6724025,1174.3
-2.47765326,30.78542705,1334.8
-1.22630607,30.95648758,1352
-1.70389635,31.12406713,1411.3
-9.48905272,33.96440665,485.7
-6.33120413,37.13075176,712.5
-2.86366064,34.21147848,1413.4
-1.71859277,30.99562943,1387.1
-4.95031718,36.0260709,1343.8
-2.59077065,33.20998399,1180.8
-8.78333185,34.08166677,1059
-9.27944276,33.01127246,1569.3
-3.17638528,32.65494491,1209.8
-3.09161886,34.10144574,1325.5
-2.56946278,30.53225652,1583.6
-9.22340715,33.84737777,1286.7
-2.36403791,33.96351843,1309.2
-6.8532445,35.6267769,917
-6.53702286,38.83537391,30.6
-9.18658996,33.56731493,1338
-6.13492258,36.15729533,930.2
-9.32304593,32.95939869,1379.6
-4.26478233,33.60763051,1184.7
-6.25969958,36.06199106,969.4
-5.40436433,37.92624181,698.2
-3.30694603,34.21881457,1256.3
-6.79547137,36.44904027,1253.5
-8.99022769,32.79952891,1479.6
-9.48003131,33.94578487,485.9
-8.77506006,33.78643078,1156.1
-5.35232299,33.13509945,1200.9
-2.80427472,30.5246295,1507.3
-3.83392669,33.26958161,1154.1
-4.61430561,33.52377281,1236
-5.79631788,35.91714403,1213.5
-3.17207327,33.64487431,1317.9
-3.00431454,34.16741081,1347.1
-3.87133857,33.19356209,1165.8
-5.6787769,36.35470047,1296.2
-2.39631219,33.06913918,1161.1
-9.22813446,33.10788377,1743.9
-1.26013236,31.6565861,1283.7
-2.63898372,32.4365581,1226.3
-3.05815582,33.2338089,1168
-2.43523919,30.53639666,1447.5
-8.70601064,33.28225795,1016.9
-3.61720471,31.96047164,1163.7
-3.46208503,33.54511574,1180.2
-5.94352776,35.91764431,1067.5
-6.13546769,36.32840027,909.8
-2.88424341,33.39649259,1214.7
-5.05931197,32.04495551,1112.4
-3.39928737,33.47597699,1220.7
-2.4630353,30.53060646,1444.7
-9.48240406,33.78816193,533.1
-3.63147904,35.98739731,1001.2
-3.63147904,35.98739731,1001.2
-5.00027976,32.05634803,1140.5
-4.63063758,35.88782952,1181.6
-3.10372196,33.6278819,1328.3
-3.64829059,32.11328336,1167.8
-1.17997263,31.57739768,1147.9
-3.90139739,33.13984158,1141.7
-1.6026625,31.56458986,1219.1
-4.8066842,32.39520242,1153.5
-5.93840451,35.85481467,1066.1
-1.20058798,31.40613943,1158.2
-2.63625977,31.34914739,1418.5
-6.58561679,36.09861562,906.7
-6.38462346,37.34081255,438.5
-5.92743048,37.21692721,1091.2
-8.69743162,34.37666132,1078.2
-6.10795041,36.76925466,1315.6
-6.27999343,36.33130148,844.5
-3.82228613,32.56303483,1292.3
-2.93660377,33.73582406,1262.8
-8.91946734,32.71850895,1408.5
-4.54964985,35.79396262,1206.4
-3.63282525,32.98878665,1201.2
-8.63932348,32.35864244,913.7
-8.66412609,34.32079797,1057
-3.11707283,31.96324251,1258.3
-9.57038804,33.70698706,534.8
-2.59985208,33.21131193,1194.6
-2.68832999,33.1019563,1207.3
-3.32964884,32.26610471,1297.3
-3.19025148,33.39067569,1224.9
-3.12469163,33.37901251,1208.7
-6.19931889,37.14048691,805
-8.63257641,33.15354866,864.3
-2.89932753,30.67149764,1492.1
-3.78047146,32.28102257,1160.2
-2.80442681,31.5829943,1277
-5.48190204,36.09856332,1257.1
-8.69409182,34.37279966,1075.1
-4.62316361,35.76988472,1571.6
-4.27000108,33.60276149,1186.7
-2.58799606,33.39691422,1160.5
-2.01756075,34.22172206,1191.9
-1.45438845,30.87293757,1319.2
-2.87750345,32.27817436,1251.6
-3.86084894,32.68747357,1221
-2.57401313,32.73329315,1158
-4.4858934,35.89531112,1181.3
-2.88996128,34.04414506,1335
-8.41297844,33.1585761,1215.4
-8.41141729,33.16481505,1197.1
-3.27001767,32.22167782,1263
-9.20466908,33.70821179,1391
-2.38509734,33.04563,1139.5
-1.48646629,31.65810431,1169.1
-6.06770859,37.11277364,912.9
-2.74832913,33.99581078,1294
-8.99973664,33.27173037,1367.4
-2.66210738,31.32111944,1444.5
-3.06286791,33.39269577,1223.1
-8.83221932,34.0552493,1088.1
-9.49610417,33.94313204,489.2
-1.59904332,31.58098558,1230.7
-4.8574669,36.05043143,1258.5
-2.52882959,32.69474714,1176.3
-2.57329081,30.47511871,1408.4
-3.26350486,32.58913361,1209.5
-5.17838144,36.29668827,1321
-4.25322748,32.9476911,1204.2
-3.21093546,32.50962675,1179.7
-1.43831418,31.5959314,1184.1
-3.61474594,32.49065121,1185.7
-4.88847086,32.61783577,1145.9
-1.41530655,30.83979492,1310.9
-8.76779815,33.64351793,1171.1
-5.15092118,32.29321427,1144
-8.91085514,33.32679237,1370.8
-3.25895253,31.91076249,1221.8
-9.16354735,32.89377205,1558.9
-3.83497872,32.59665243,1264
-1.62652417,31.59237937,1486.2
-5.20377036,32.08317841,1099.5
-5.29611114,35.3715344,1189.9
-3.58019551,33.48927157,1152.2
-9.52122878,33.78147451,522.1
-5.63626085,35.70237765,1126.4
-3.42749206,33.53170836,1183
-9.31616182,33.82951058,1025.1
-9.21343342,33.63558138,1461.3
-8.96697635,33.10284157,1567.2
-6.43757272,36.70068308,986.4
-4.10169003,32.40773234,1191.1
-2.98903434,32.6084323,1238
-2.6187171,30.7138929,1441.5
-1.73551596,30.96522703,1695.6
-2.85262059,31.50718577,1266.5
-6.14227275,35.38524494,864.9
-6.17010016,35.89167919,1113.3
-9.16083038,32.51523427,1525.6
-2.75641777,30.9972471,1324.4
-9.21478799,33.62981128,1424.7
-9.56437358,33.71191029,536.8
-1.71219043,31.55071761,1531.3
-1.36406725,31.77223951,1324.5
-9.22069875,32.93401859,1597.3
-3.08056984,34.09408709,1327.8
-2.42536969,32.95507263,1156.5
-1.71487677,31.02467616,1331.5
-9.00825847,33.31287402,1438.8
-5.69420248,36.1708133,1121.9
-4.22181666,32.88325061,1193.3
-6.14169974,36.22002165,890
-9.49257582,33.99315164,482.8
-9.34631127,33.62301191,1150.1
-4.45179041,33.16897935,1237.8
-2.61599679,33.38904293,1204.2
-8.62068944,33.3710918,1432.1
-9.35674311,32.92648292,1400.5
-2.527315,30.81825904,1544.1
-2.55147048,33.04821581,1287.2
-9.32292272,33.65927345,1271.2
-3.47977186,34.00758215,1177
-9.50671407,33.95420861,488
-2.74579233,33.383156,1233.8
-8.954377,33.23896696,1249.1
-3.68098037,32.23655993,1163.6
-2.30472067,33.75052881,1160.3
-3.51143378,31.97514702,1189.5
-3.34145575,31.53013105,1216.6
-2.58689823,31.29441476,1330.3
-8.58895997,33.03516181,850.9
-1.49324776,30.91840789,1374.5
-3.87171997,32.57208212,1214.4
-6.05346983,35.62734794,1158.1
-1.64401978,30.96812934,1333.4
-3.12034578,32.08682606,1226.2
-9.33088841,33.65440764,1262.9
-6.05798258,36.58637259,1176.7
-3.05945885,32.57038138,1237.5
-6.06134988,35.54976397,1018.2
-3.06119502,33.76982733,1269.2
-4.04426732,32.46546616,1201.4
-2.52560504,31.70230492,1146.7
